"YEAR","DISTCOUNTY","TOTEXP.COUNTY","TOTREV.COUNTY","TCHR.SAL.COUNTY","TCHR.NUM.COUNTY","PUPIL.NUM.COUNTY","EXP.PER.PUPIL.COUNTY","REV.PER.PUPIL.COUNTY","TCHR_SA.PER.PUPIL.COUNTY","TCHR_SAL.AVG.COUNTY","PUPIL.PER.TCHR.COUNTY","subregion"
2004,"GRAND TRAVERSE",118849799.719985,120639677.725452,36871653.7354775,657.53,13515.31,8793.71614265488,8926.14950936767,2728.13969753394,56076.0022135529,20.5546667072225,"GRAND TRAVERSE"
2004,"GRATIOT",75069181.7578036,73814284.2425811,21285254.5182531,361.89,7999.19,9384.59791026386,9227.71983695612,2660.92623356278,58816.91817473,22.1039266075327,"GRATIOT"
2004,"HILLSDALE",66186979.6116876,65380457.1695706,20379069.4208341,378.65,7412.8,8928.74212331206,8819.94080098891,2749.17297388762,53820.3338725317,19.5769179981513,"HILLSDALE"
2004,"HOUGHTON",52343104.020776,52108630.5172768,15599249.1534362,296.45,5588.26,9366.61930919035,9324.66107827425,2791.43224428286,52620.1691800848,18.8505987518975,"HOUGHTON"
2004,"HURON",51822150.9263953,52280571.4040818,16435350.4231011,272.19,5542.52,9349.92583272506,9432.63558888048,2965.32090512999,60381.9039020577,20.3626878283552,"HURON"
2004,"INGHAM",538352668.419978,531274264.516142,145748475.156335,2369.55,49393.42,10899.2790622714,10755.9724456444,2950.76702840855,61508.9258113715,20.8450634086641,"INGHAM"
2004,"IONIA",109149023.758918,111022247.624763,30873578.1640189,532.68,12042.8,9063.425761361,9218.97296515453,2563.65447935853,57958.9587820435,22.6079447322971,"IONIA"
2004,"IOSCO",50945898.2850097,51869723.360777,13961049.8482837,247.9,5561.3,9160.78943502593,9326.90618394566,2510.39322609529,56317.2644142143,22.4336425978217,"IOSCO"
2004,"IRON",17931583.7922119,17231137.5752707,4995637.07750125,111.42,1806.08,9928.45488140719,9540.62808694561,2766.01096158601,44836.0893690653,16.2096571531143,"IRON"
2004,"ISABELLA",73194680.3979042,72386371.2603416,16223111.3196657,319.46,7069.17,10354.06991173,10239.7270486269,2294.91033879023,50782.919049852,22.1284980905278,"ISABELLA"
2004,"JACKSON",252503432.839149,255064327.390681,72515353.9532992,1255.84,26908.72,9383.70286060242,9478.87255100505,2694.86448828853,57742.5101551943,21.4268696649255,"JACKSON"
2004,"KALAMAZOO",343958430.185066,348865179.583072,99956593.2905067,1794.11,34932.75,9846.30268687883,9986.76541592265,2861.40064239164,55713.748482817,19.4707961050326,"KALAMAZOO"
2004,"KALKASKA",25344563.5457116,25676857.1932941,6786638.17347621,133.12,2704.78,9370.28650970193,9493.14073355099,2509.12760870615,50981.3564714259,20.318359375,"KALKASKA"
2004,"KENT",1049728554.35383,1047079663.74059,280898067.03824,4696.24,105925.68,9910.04782177302,9885.0407544289,2651.84105533465,59813.3968958657,22.5554230618537,"KENT"
2004,"KEWEENAW",115965.466144757,109152.09620626,35355.4104599374,1,3,38655.1553815858,36384.0320687533,11785.1368199791,35355.4104599374,3,"KEWEENAW"
2004,"LAKE",12408384.5746977,12243749.2854404,1772770.24196745,27.22,788.5,15736.6957193375,15527.9001717697,2248.28185411217,65127.4886835948,28.9676708302719,"LAKE"
2004,"LAPEER",132339575.489577,134842835.05959,42467916.8125977,671.18,15365.81,8612.60001845504,8775.51102477449,2763.79291508861,63273.5135322829,22.893724485235,"LAPEER"
2004,"LEELANAU",26653838.3783635,26906082.0809413,8009052.95815571,146.98,2677.3,9955.49186806243,10049.707571412,2991.46638708987,54490.7671666602,18.2154034562526,"LEELANAU"
2004,"LENAWEE",169222948.029911,167208745.27512,54458429.2966329,848.87,18450.29,9171.83133868959,9062.66217360922,2951.62999045722,64154.0274678488,21.7351184515886,"LENAWEE"
2004,"LIVINGSTON",261139508.269484,259090661.339434,83220605.2621072,1285.46,29702.57,8791.81526276965,8722.83648652067,2801.79813605716,64739.9415478562,23.106568854729,"LIVINGSTON"
2004,"LUCE",10735296.4813593,11056463.4293787,2939201.87857621,58,1152.09,9318.10577416635,9596.87474882927,2551.1912077843,50675.8944582106,19.8636206896552,"LUCE"
2004,"MACKINAC",18393846.7940798,17756657.0267623,5350915.15411909,82.72,1682.96,10929.4616592669,10550.8491151081,3179.46662672856,64687.0787490219,20.3452611218569,"MACKINAC"
2004,"MACOMB",1418275100.00986,1392019559.81768,416864627.880929,5856.2,137858.39,10287.9128358445,10097.459863108,3023.86113664122,71183.4684404442,23.5405877531505,"MACOMB"
2004,"MANISTEE",37114806.4470282,37740346.7994649,11846767.5679033,107.79,3748.2,9902.03469586152,10068.9255641281,3160.65513257118,109905.998403407,34.7731700528806,"MANISTEE"
2004,"MARQUETTE",89760553.7038084,92319942.4470458,24291984.0430047,432.37,9278.43,9674.11013542253,9949.95300358421,2618.11362946152,56183.3245669327,21.4594675856327,"MARQUETTE"
2004,"MASON",47000358.6201576,47976313.6147588,15490501.7878886,239.24,5057.72,9292.79569057947,9485.75911967425,3062.74404037562,64748.7953013233,21.1407791339241,"MASON"
2004,"MECOSTA",64467059.6977947,64836204.5703347,16972326.4538133,336.7,7019.12,9184.49316976981,9237.08450209353,2418.01343385115,50407.8599756855,20.8468072468072,"MECOSTA"
2004,"MENOMINEE",36599813.3922408,36866846.1288524,11175973.5949372,194.31,3848.65,9509.7796349995,9579.16311663893,2903.8685240116,57516.2039778562,19.8067520971643,"MENOMINEE"
2004,"MIDLAND",153861054.43887,149693764.988341,46283261.8589017,628.71,14826.16,10377.6739519113,10096.5971626059,3121.72955498266,73616.2330150653,23.58187399596,"MIDLAND"
2004,"MISSAUKEE",21036651.9811401,21423535.4439127,6354592.21575289,112.67,2324.36,9050.51368167584,9216.96098879377,2733.91050256969,56400.0374168181,20.629803851957,"MISSAUKEE"
2004,"MONROE",246059073.75506,243336437.497979,72561433.3820548,1063.26,25222.76,9755.43809460425,9647.49446523613,2876.82368551478,68244.2990256896,23.7220999567368,"MONROE"
2004,"MONTCALM",121171138.181309,119484647.720268,36105383.254025,640.93,13443.34,9013.46973157778,8888.01798662149,2685.74500488904,56332.8027304464,20.9747398311828,"MONTCALM"
2004,"MONTMORENCY",10078746.4284687,10342034.7102972,3280367.8350856,59.75,1052.93,9572.09541799426,9822.14839571214,3115.46620866117,54901.553725282,17.6222594142259,"MONTMORENCY"
2004,"MUSKEGON",344174150.890776,346975591.605476,84622953.6438,1485.48,33583.96,10248.1705817532,10331.5866147255,2519.74316440944,56966.7404770175,22.6081535934513,"MUSKEGON"
2004,"NEWAYGO",98331735.7272418,95804982.0807582,27763282.7375272,425.17,10492.95,9371.2193165165,9130.41442880774,2645.89869746136,65299.2514465443,24.6794223487076,"NEWAYGO"
2004,"OAKLAND",2373441275.35546,2412682962.83604,663331105.014283,9626.89,204297.31,11617.5845651392,11809.6658386547,3246.89103842965,68903.9871666014,21.2215274091633,"OAKLAND"
2004,"OCEANA",42459142.8744501,41938675.5460685,11568505.3848962,210.27,4122.89,10298.3933295456,10172.1548588656,2805.92142523721,55017.3842435737,19.6075997526989,"OCEANA"
2004,"OGEMAW",25498417.4216634,24893156.1089462,7070346.44492034,119.63,2597.79,9815.42673644266,9582.43588163253,2721.67744310369,59101.7842089806,21.7152052160829,"OGEMAW"
2004,"ONTONAGON",11432770.6349638,11201194.6934022,3134450.03381252,63.19,1057.82,10807.8601604846,10588.9420633021,2963.12230229389,49603.5770503643,16.7403070106029,"ONTONAGON"
2004,"OSCEOLA",51170168.4723055,49515184.6288172,14528113.4498354,257.75,5389.23,9494.89416341583,9187.80319801107,2695.76793898857,56365.1346259374,20.9087487875849,"OSCEOLA"
2004,"OSCODA",12206183.2930958,12081869.2942031,3775788.67313552,68.48,1178.34,10358.7956728073,10253.2964120739,3204.32869387064,55137.1009511613,17.2070677570093,"OSCODA"
2004,"OTSEGO",42760782.728505,42869522.860907,13133922.1274728,213.38,4602.51,9290.75281281409,9314.37908030771,2853.64336578797,61551.7955172592,21.5695472865311,"OTSEGO"
2004,"OTTAWA",403077829.234357,405627238.057091,120011502.35015,1963.92,42909.16,9393.74784391857,9453.16193691721,2796.8737292958,61108.1420577978,21.8487311092102,"OTTAWA"
2004,"PRESQUE ISLE",18182903.2434526,17723715.0999746,5802821.42476667,112.6,1871.92,9713.50444647879,9468.20115174508,3099.93024529182,51534.8261524571,16.6245115452931,"PRESQUE ISLE"
2004,"ROSCOMMON",39446135.2807509,37831490.5814415,11704397.5160203,191.35,3967.51,9942.29007129178,9535.32330893721,2950.06125152056,61167.4811393799,20.7343088581134,"ROSCOMMON"
2004,"SAGINAW",360149737.014191,358224066.51418,91086394.6338009,1623.65,35767.32,10069.2402174441,10015.4013919461,2546.63739508023,56099.7718928346,22.0289594432298,"SAGINAW"
2004,"ST CLAIR",274866409.21373,267010021.858321,82785243.8956837,1260.27,28566.1,9622.11884764563,9347.09399807189,2898.02401782826,65688.498413581,22.6666507970514,"ST CLAIR"
2004,"ST JOSEPH",110191413.170023,108439347.517838,31654727.8888853,387.06,12112.74,9097.15003954703,8952.50352255869,2613.34164597649,81782.4830488433,31.2942179507053,"ST JOSEPH"
2004,"SANILAC",77595083.7616761,76756977.9824429,22663970.8271141,387.95,8549.4,9076.08531144596,8978.05436433468,2650.94285296209,58419.8242740407,22.0373759505091,"SANILAC"
2004,"SCHOOLCRAFT",11839120.5658861,11339685.1271224,2794840.79488623,52.3,1154,10259.2032633328,9826.41692124989,2421.87243924283,53438.6385255493,22.0650095602294,"SCHOOLCRAFT"
2004,"SHIAWASSEE",128170586.406564,129710552.012537,39693433.0307399,637.61,14538.76,8815.78528062666,8921.70666635508,2730.18008624806,62253.4669009895,22.8019635827543,"SHIAWASSEE"
2004,"TUSCOLA",108637423.423102,105223981.984659,33487172.5821421,552.62,11643.87,9330.00999007218,9036.85647337692,2875.94868219433,60597.1057546634,21.0703014729832,"TUSCOLA"
2004,"VAN BUREN",168801018.711197,168351094.298317,50248173.7681275,910.3,18406.01,9170.97288935501,9146.52845990614,2729.98731219463,55199.575709247,20.2197187740305,"VAN BUREN"
2004,"WASHTENAW",524650062.840066,523845075.018272,155934865.148232,2207.7,47029.29,11155.8150854513,11138.6983519903,3315.69677424923,70632.2712090555,21.3023916292975,"WASHTENAW"
2004,"WAYNE",4234244797.61979,4066393119.58035,1005526671.05158,15518.34,368186.23,11500.2801642522,11044.3921805016,2731.02736908868,64796.0201317654,23.725877252335,"WAYNE"
2004,"WEXFORD",49175112.1671953,48828379.461326,14377510.0289368,249,5406.99,9094.72963093982,9030.60287911129,2659.0598519577,57741.0041322762,21.7148192771084,"WEXFORD"
2005,"ALCONA",9925628.5439526,9263184.96365573,2901287.97222933,50.33,1048.02,9470.83886180855,8838.74827165105,2768.3517225142,57645.3004615404,20.8229684085039,"ALCONA"
2005,"ALGER",13834879.8511006,14091425.2074871,3776420.75822044,73.74,1359.71,10174.8754154199,10363.5519393746,2777.37220305833,51212.649284248,18.4392459994576,"ALGER"
2005,"ALLEGAN",163423959.064081,162525504.609279,47788739.9769889,848.63,18494.2,8836.49787847437,8787.91754221748,2583.98524818532,56312.8100314494,21.7930075533507,"ALLEGAN"
2005,"ALPENA",47782084.1391365,45470593.7240581,13631303.423768,220.7,4960.01,9633.46528316203,9167.43992936668,2748.24111720904,61763.948453865,22.4739918441323,"ALPENA"
2005,"ANTRIM",41611924.8784007,41113497.5896629,11853342.6373162,213.55,4428.19,9397.05046043659,9284.49266848598,2676.79179017074,55506.1701583524,20.7360805431983,"ANTRIM"
2005,"ARENAC",27553625.933533,26076768.4088467,7710584.6308946,127.31,2780.4,9909.95034294812,9378.78305597996,2773.19257333283,60565.4279388469,21.8396041159375,"ARENAC"
2005,"BARAGA",14989332.5141167,14366864.5694965,3914093.05868057,85.88,1399.22,10712.6345493323,10267.7667339636,2797.3392737958,45576.3048286046,16.2927340475081,"BARAGA"
2005,"BARRY",72176370.9958292,72951676.0482825,23410997.9305065,368.2,8420.62,8571.38441062881,8663.45661581719,2780.19883696289,63582.2866119133,22.86969038566,"BARRY"
2005,"BAY",153307001.954825,150550980.200862,45402462.9857352,719.38,16714.85,9171.90414241378,9007.01951862338,2716.29497038473,63113.3239535922,23.235077427785,"BAY"
2005,"BENZIE",24225277.3918433,23566030.2338584,6839379.11634472,122.26,2643.87,9162.80959042739,8913.46028127645,2586.88177419643,55941.2654698571,21.6249795517749,"BENZIE"
2005,"BERRIEN",270768690.301741,268607957.196822,69428123.4775546,1311.35,27987.89,9674.49458682813,9597.29215731597,2480.64871905508,52944.0069222973,21.3428070309223,"BERRIEN"
2005,"BRANCH",55389978.4536606,53886881.3465603,18900993.2470729,315.44,6274.06,8828.41070274441,8588.83742689109,3012.56176177355,59919.4561472006,19.8898681207203,"BRANCH"
2005,"CALHOUN",252948063.904605,250217458.957621,68299251.9106246,1253.99,24670.73,10252.9622716719,10142.2803037292,2768.43254782589,54465.5475008769,19.6737852773946,"CALHOUN"
2005,"CASS",65805332.7965478,65081559.8929849,18578475.519031,342.4,7534.87,8733.43970055857,8637.38324522983,2465.66636438731,54259.5663523103,22.0060455607477,"CASS"
2005,"CHARLEVOIX",46727462.6510617,46366887.4207089,13406877.0370046,238.45,4632.98,10085.8330169916,10008.0050897498,2893.79126113315,56225.1081442845,19.4295659467394,"CHARLEVOIX"
2005,"CHEBOYGAN",36245228.1175852,36509223.8444184,10568007.9130845,192.78,3959.74,9153.43636642436,9220.10633132942,2668.86409539123,54819.0056701134,20.5402012656915,"CHEBOYGAN"
2005,"CHIPPEWA",67081692.1652456,64817803.3611995,15815799.8637344,302,5605.11,11967.9528439666,11564.0555423889,2821.67519704955,52370.198224286,18.5599668874172,"CHIPPEWA"
2005,"CLARE",48697161.4948458,48192977.6128451,13540876.1466,234.44,5218.84,9331.03170337581,9234.42328426338,2594.61415690077,57758.3865662856,22.2608769834499,"CLARE"
2005,"CLINTON",90254430.8064631,88120957.5259643,29086797.2799018,477.38,10200.05,8848.43023381877,8639.26721201997,2851.63281355501,60930.0709705095,21.3667309061963,"CLINTON"
2005,"CRAWFORD",19165147.1384817,19076293.7959922,4904039.61924851,92.5,2086.73,9184.2965493771,9141.71636771033,2350.10740213085,53016.6445324163,22.5592432432432,"CRAWFORD"
2005,"DELTA",57202540.4533105,56858037.7792701,17770134.5553847,293.36,6398.73,8939.67091177633,8885.83168523599,2777.13461192841,60574.4973935937,21.8118693755113,"DELTA"
2005,"DICKINSON",42482544.8993761,41285563.5225233,13435742.2470324,222.88,4792.11,8865.1021991098,8615.32050026467,2803.7215854879,60282.404195228,21.5008524766691,"DICKINSON"
2005,"EATON",153036403.457749,150151539.881602,43995391.9461294,781.46,16968.28,9018.96971630296,8848.95463073464,2592.80209580048,56298.9685283052,21.7135617945896,"EATON"
2005,"EMMET",55006602.4313443,53083734.9191441,16681074.8249865,280.42,5717.66,9620.47453527217,9284.17130769303,2917.46533109463,59486.0381748325,20.3896298409529,"EMMET"
2005,"GENESEE",857517491.323792,859337612.827213,214572809.206367,3481.34,83993.95,10209.2768743915,10230.9465482599,2554.62219846033,61635.1201567118,24.1269022847524,"GENESEE"
2005,"GLADWIN",34087027.7457147,33344877.642021,9180748.22897355,178.61,3724.65,9151.73982675277,8952.48617776732,2464.8619948112,51401.0874473632,20.8535356363026,"GLADWIN"
2005,"GOGEBIC",22273957.7547032,22719373.8492847,6474958.25164316,118.95,2264.28,9837.10396006818,10033.8181891306,2859.61023002595,54434.2854278534,19.0355611601513,"GOGEBIC"
2005,"GRAND TRAVERSE",122555962.235123,121689603.185079,35767601.628703,629.2,13608.99,9005.51490118832,8941.85411151589,2628.23336843535,56846.1564346837,21.6290368722187,"GRAND TRAVERSE"
2005,"GRATIOT",72841390.402547,71620010.9558367,20864417.3855352,365.59,7981.68,9126.07250635793,8973.04965318538,2614.03832094687,57070.5363536617,21.8323258294811,"GRATIOT"
2005,"HILLSDALE",65945448.7851969,64170575.5327145,19746751.075338,371.96,7364.23,8954.83285899502,8713.82011869734,2681.44138291959,53088.3726081782,19.7984460694698,"HILLSDALE"
2005,"HOUGHTON",51154114.1598715,49232401.0577543,15097262.4899346,303.02,5560.02,9200.34714980728,8854.71654018408,2715.32521284718,49822.6601872305,18.3486898554551,"HOUGHTON"
2005,"HURON",52878842.2657655,50004620.9327247,16446293.1148495,265.52,5452.23,9698.57145897468,9171.40709998014,3016.43421404627,61939.9409266702,20.534159385357,"HURON"
2005,"INGHAM",526493753.496654,527148192.267222,140904859.994527,2248.9,48955.12,10754.6208342795,10767.988971679,2878.24562567771,62655.0135597525,21.7684734759216,"INGHAM"
2005,"IONIA",107514177.947418,108018124.804205,30383160.0927435,525.85,11919.23,9020.22848350251,9062.50863555823,2549.08749078115,57779.1387139744,22.6665969382904,"IONIA"
2005,"IOSCO",50673120.893367,49453498.4640059,12968086.4609267,244.22,5298.85,9563.04120580258,9332.87382432149,2447.33979277139,53100.0182660171,21.6970354598313,"IOSCO"
2005,"IRON",16899361.9694057,16174449.5879517,4353501.60585023,101.08,1780.85,9489.49207929116,9082.43231487868,2444.62004427674,43069.8615537221,17.6182231895528,"IRON"
2005,"ISABELLA",70942098.8263867,71698708.7980101,15573138.6226251,314.51,7043.2,10072.4242995211,10179.848477682,2211.08851411647,49515.5595136088,22.3942005023688,"ISABELLA"
2005,"JACKSON",249621524.922915,250156761.312732,71130508.1131913,1234.27,26757.52,9329.02320255818,9349.02641622737,2658.33709974584,57629.6175984114,21.6788222998209,"JACKSON"
2005,"KALAMAZOO",336441330.298831,336698691.01122,94856152.6634568,1719.08,34390.81,9782.88473865056,9790.36815391146,2758.18315019207,55178.4400164372,20.0053575168113,"KALAMAZOO"
2005,"KALKASKA",25242461.2385544,24508728.7030354,6512220.22976896,122.6,2683.22,9407.52574837487,9134.07350237229,2427.01687888766,53117.6201449344,21.8859706362153,"KALKASKA"
2005,"KENT",1061892084.78949,1067500276.71556,274699534.013229,4555.95,105923.72,10025.0641196277,10078.0096914606,2593.3712865563,60294.6770735477,23.2495352231697,"KENT"
2005,"KEWEENAW",121964.194620242,90675.6298490156,34158.5903683493,1,2.84,42945.1389507895,31928.0386792309,12027.6726649117,34158.5903683493,2.84,"KEWEENAW"
2005,"LAKE",14300597.3337157,14184675.5321768,1533965.5523214,31.67,754.48,18954.2430995066,18800.5984680533,2033.14276365365,48435.9189239471,23.823176507736,"LAKE"
2005,"LAPEER",129007090.096845,130428328.601733,41435216.6320948,659.5,15398.5,8377.89980172386,8470.19700631448,2690.86057941324,62828.2284034795,23.3487490523124,"LAPEER"
2005,"LEELANAU",26867029.2646507,27050482.7786391,7778785.31720353,130.6,2559.02,10498.9524367339,10570.6414090703,3039.7516694686,59561.9090138096,19.5943338437979,"LEELANAU"
2005,"LENAWEE",163422099.854544,162035633.898089,52333492.6873972,847.38,18284.71,8937.63695757514,8861.81043604676,2862.14507571611,61759.1785118804,21.5779343387854,"LENAWEE"
2005,"LIVINGSTON",259907126.311603,258161851.918064,80570494.9759935,1220.95,29985.45,8667.77474780613,8609.57070572775,2686.98635424826,65990.0036659925,24.5591138048241,"LIVINGSTON"
2005,"LUCE",11198171.3960758,11156711.0105694,2729213.53501908,57.5,1104.16,10141.8013658127,10104.2521107171,2471.75548382398,47464.5832177232,19.2027826086957,"LUCE"
2005,"MACKINAC",17520179.6618482,17786093.7553626,4943397.27216769,93.18,1654.38,10590.1785937017,10750.9119763069,2988.06638871825,53052.1278403916,17.7546683837733,"MACKINAC"
2005,"MACOMB",1379656782.86468,1400979475.78507,408339219.498567,5805.59,139288.99,9904.99523949939,10058.0776397695,2931.59724611807,70335.5248129074,23.9922195676925,"MACOMB"
2005,"MANISTEE",36748277.6779673,37954617.5377319,10927817.2969834,190.67,3596.19,10218.6696692798,10554.1190920758,3038.72078421424,57312.725111362,18.8608066292547,"MANISTEE"
2005,"MARQUETTE",87579240.0516017,85804908.3710514,23715641.2183168,424.48,9140.35,9581.60683689374,9387.48607778164,2594.60974889548,55869.8671747002,21.5330522050509,"MARQUETTE"
2005,"MASON",47596455.553091,46698108.6334015,14837530.9071233,234.04,4884.62,9744.14704789543,9560.23367905824,3037.60188246441,63397.4145749586,20.8708767732012,"MASON"
2005,"MECOSTA",65359166.8026267,62042542.854635,17219362.2815614,341.34,6996.33,9341.92166501961,8867.86970520759,2461.19926898265,50446.3651536925,20.49666022148,"MECOSTA"
2005,"MENOMINEE",36294624.7297296,35413448.3957455,10946686.9561342,192.17,3742.48,9698.01434602981,9462.56182952093,2924.98208571166,56963.5580794826,19.4748399854296,"MENOMINEE"
2005,"MIDLAND",144100524.882727,145565082.516028,43772002.6350854,639.04,14710.87,9795.51344568517,9895.06959928458,2975.48701301048,68496.4988656194,23.0202647721582,"MIDLAND"
2005,"MISSAUKEE",20163243.8993302,20361288.4628867,6202187.63395139,112.67,2265.98,8898.24442375051,8985.64350209917,2737.08842706087,55047.3740476736,20.1116535013757,"MISSAUKEE"
2005,"MONROE",241316629.071589,239313927.459078,70027544.6340168,1132.89,25062.86,9628.45537466948,9548.54822869688,2794.07635976169,61813.1898366274,22.1229422097468,"MONROE"
2005,"MONTCALM",120342234.314795,117821086.582246,33845198.9043048,608.68,13280.19,9061.78558550709,8871.94283984235,2548.54779218557,55604.256595099,21.818016034698,"MONTCALM"
2005,"MONTMORENCY",9774095.23811525,9726112.52954977,2995314.07094735,53.8,1018.33,9598.16094793952,9551.04193095536,2941.3982411864,55674.9827313634,18.9280669144981,"MONTMORENCY"
2005,"MUSKEGON",340985129.577126,335246848.232582,83136072.6520375,1447.21,33400.49,10208.9858435348,10037.1835333129,2489.06745535881,57445.7560768911,23.0792283082621,"MUSKEGON"
2005,"NEWAYGO",95082485.9961079,91079513.6852518,26855056.353269,427.35,10047.91,9462.91178922859,9064.5232376934,2672.70072614792,62840.8947075441,23.5121329121329,"NEWAYGO"
2005,"OAKLAND",2396014892.48039,2376830400.08078,656716927.326713,9477.97,205223.72,11675.1362487747,11581.6553762927,3200.00498639589,69288.7746349391,21.6527083331135,"OAKLAND"
2005,"OCEANA",43347419.5029008,40754685.816167,11609888.4268265,208.73,4118.81,10524.2580995241,9894.77198903738,2818.74823719143,55621.5609966294,19.7327169070091,"OCEANA"
2005,"OGEMAW",24547137.0768568,24023497.6571602,7000830.60564018,116.8,2543.48,9651.00455944485,9445.12937281212,2752.46143301311,59938.6181989742,21.7763698630137,"OGEMAW"
2005,"ONTONAGON",11172464.3212869,10747605.4335161,3087068.08502453,58.99,1025.35,10896.244522638,10481.8895338334,3010.74568198618,52332.0577220636,17.3817596202746,"ONTONAGON"
2005,"OSCEOLA",48584309.8919349,47466888.6913333,13616940.2884434,247.43,5230.36,9288.90361121125,9075.26225562548,2603.44226562673,55033.5055912517,21.1387463120883,"OSCEOLA"
2005,"OSCODA",11717247.6429435,11458305.5064486,3465273.41595447,59.4,1148.38,10203.2843161179,9977.79960156796,3017.53201549528,58337.9362955298,19.3329966329966,"OSCODA"
2005,"OTSEGO",42084056.9973073,41068584.6014287,12775580.3873064,208.26,4538.48,9272.72060189915,9048.97335703334,2814.94693979183,61344.3790805071,21.7923749159704,"OTSEGO"
2005,"OTTAWA",413036970.526151,408396782.188112,117466411.959147,1916,43480.37,9499.38950671651,9392.6703518878,2701.59642061801,61308.1482041477,22.6933037578288,"OTTAWA"
2005,"PRESQUE ISLE",17519092.4116311,17284286.7283268,5294234.00699258,102.6,1845.48,9492.97332489713,9365.74047311635,2868.75718349296,51600.7213157171,17.987134502924,"PRESQUE ISLE"
2005,"ROSCOMMON",37633167.683055,36302718.4676599,10931556.8427756,170.51,3915.3,9611.82225705694,9272.01452447063,2792.01002292942,64110.9427175859,22.9622896017829,"ROSCOMMON"
2005,"SAGINAW",348272331.542398,347329017.073645,88496177.4917811,1566.54,35457.36,9822.28602305411,9795.68182948885,2495.84789989387,56491.4892002637,22.6341874449424,"SAGINAW"
2005,"ST CLAIR",263010855.339627,260201560.553191,77966628.2086761,1276.57,28300.5,9293.50560377474,9194.23899058996,2754.95585621018,61075.0904444536,22.1691720783036,"ST CLAIR"
2005,"ST JOSEPH",107589820.75647,105795751.56478,30510753.758678,564.04,11932.31,9016.67998539011,8866.32609819725,2556.98634704245,54093.2447320723,21.1550776540671,"ST JOSEPH"
2005,"SANILAC",72977752.33318,72473143.420338,22104441.0852943,365.71,8391.93,8696.1822051876,8636.05194756605,2634.01161416913,60442.5394036104,22.9469525033496,"SANILAC"
2005,"SCHOOLCRAFT",10578461.0656461,10568404.4561035,2846080.83594473,51.4,1132.34,9342.12433160194,9333.2430684278,2513.45076208977,55371.222489197,22.0299610894942,"SCHOOLCRAFT"
2005,"SHIAWASSEE",127182588.398274,126003643.347611,38276702.5705184,636.71,14396.53,8834.25300390262,8752.3620863924,2658.74502887282,60116.383550625,22.6108118295613,"SHIAWASSEE"
2005,"TUSCOLA",102749379.710345,100406008.66909,32160192.4118399,555.59,11463.26,8963.36467203442,8758.94018534779,2805.50143779692,57884.7574863476,20.6325887794957,"TUSCOLA"
2005,"VAN BUREN",165662968.375072,164250190.356744,48853156.6329259,892.07,18201.84,9101.4407540706,9023.82343525402,2683.96802921715,54763.8152083647,20.4040490096069,"VAN BUREN"
2005,"WASHTENAW",531733460.528699,518492233.551692,155484782.629853,2236.26,47580.66,11175.411617424,10897.1215101197,3267.81475141062,69528.9378828282,21.2768908803091,"WASHTENAW"
2005,"WAYNE",4036908008.52537,4132372767.94142,995875554.816524,14758.53,361586.96,11164.4181209559,11428.4341668223,2754.17994834914,67477.9639175801,24.5002015783415,"WAYNE"
2005,"WEXFORD",48476607.5620477,47728541.6739273,14211950.125468,247.7,5395.02,8985.43611739116,8846.77752333212,2634.2720000052,57375.6565420591,21.7804602341542,"WEXFORD"
2006,"ALCONA",9733277.37093205,10158071.4004065,2806603.75478464,47,1065,9139.22757833995,9538.09521164929,2635.30868993863,59714.9735060561,22.6595744680851,"ALCONA"
2006,"ALGER",13534176.2554733,13486664.0647535,3500553.87401167,70.33,1341.14,10091.5461886703,10056.1194690737,2610.13307634674,49773.267083914,19.0692449879141,"ALGER"
2006,"ALLEGAN",166583589.857797,166205073.568062,47909706.0668093,856.04,18570.57,8970.30031161118,8949.91772293808,2579.87267309562,55966.6675234911,21.6935774029251,"ALLEGAN"
2006,"ALPENA",48093304.8349792,45532099.6465752,13646318.2797994,221.62,5020.7,9579.00389088756,9068.87478769398,2718.01109004709,61575.30132569,22.6545438137352,"ALPENA"
2006,"ANTRIM",41472702.728314,40366988.6262232,11605577.5554371,213.77,4298.75,9647.61912842432,9390.40154143023,2699.75633740903,54290.0199066149,20.1092295457735,"ANTRIM"
2006,"ARENAC",30099339.6949185,25526085.6844923,7586068.41560458,123.97,2742,10977.1479558419,9309.2945603546,2766.61867819277,61192.7757974073,22.1182544163911,"ARENAC"
2006,"BARAGA",14355230.2216355,13586658.5083944,4025448.72548996,78.01,1418.83,10117.6534339107,9575.95942318275,2837.16070670197,51601.7013907186,18.1877964363543,"BARAGA"
2006,"BARRY",72037093.0564919,72811177.635809,22469222.6151628,360.6,8341.95,8635.52203699277,8728.3162373077,2693.52161247224,62310.6561707232,23.1335274542429,"BARRY"
2006,"BAY",148595553.82372,148188660.420115,43997051.5973431,688.64,16334.32,9097.13742743622,9072.22709118685,2693.53432511076,63889.7705584095,23.7196793680297,"BAY"
2006,"BENZIE",24700112.9735335,24031504.0145826,6851516.55744402,121.81,2646.9,9331.71369282312,9079.11293006255,2588.50600983944,56247.5704576309,21.7297430424432,"BENZIE"
2006,"BERRIEN",268626236.206109,267146579.583231,67235013.0202233,1248.53,27522.21,9760.34396242557,9706.58168741649,2442.93655997187,53851.3395915383,22.0436913810641,"BERRIEN"
